"dep";"jour";"nb"
"60";2020-08-31;26
"61";2020-08-31;9
"62";2020-08-31;31
"63";2020-08-31;10
"64";2020-08-31;8
"65";2020-08-31;6
"66";2020-08-31;3
"67";2020-08-31;30
"68";2020-08-31;34
"69";2020-08-31;50
"70";2020-08-31;6
"71";2020-08-31;17
"72";2020-08-31;14
"73";2020-08-31;10
"74";2020-08-31;22
"75";2020-08-31;55
"76";2020-08-31;25
"77";2020-08-31;29
"78";2020-08-31;38
"79";2020-08-31;8
"80";2020-08-31;16
"81";2020-08-31;5
"82";2020-08-31;3
"83";2020-08-31;30
"84";2020-08-31;12
"85";2020-08-31;9
"86";2020-08-31;3
"87";2020-08-31;5
"88";2020-08-31;15
"89";2020-08-31;11
"90";2020-08-31;2
"91";2020-08-31;32
"92";2020-08-31;55
"93";2020-08-31;41
"94";2020-08-31;34
"95";2020-08-31;29
"971";2020-08-31;6
"972";2020-08-31;1
"973";2020-08-31;3
"974";2020-08-31;7
"976";2020-08-31;1
"01";2020-09-01;16
"02";2020-09-01;14
"03";2020-09-01;3
"04";2020-09-01;7
"05";2020-09-01;6
"06";2020-09-01;29
"07";2020-09-01;15
"08";2020-09-01;7
"09";2020-09-01;2
"10";2020-09-01;9
"11";2020-09-01;5
"12";2020-09-01;3
"13";2020-09-01;64
"14";2020-09-01;13
"15";2020-09-01;5
"16";2020-09-01;4
"17";2020-09-01;8
"18";2020-09-01;7
"19";2020-09-01;4
"21";2020-09-01;12
"22";2020-09-01;10
"23";2020-09-01;2
"24";2020-09-01;3
"25";2020-09-01;13
"26";2020-09-01;15
"27";2020-09-01;9
"28";2020-09-01;10
"29";2020-09-01;14
"2A";2020-09-01;5
"2B";2020-09-01;1
"30";2020-09-01;6
"31";2020-09-01;16
"32";2020-09-01;2
"33";2020-09-01;22
"34";2020-09-01;18
"35";2020-09-01;18
"36";2020-09-01;11
"37";2020-09-01;14
"38";2020-09-01;18
"39";2020-09-01;8
"40";2020-09-01;2
"41";2020-09-01;10
"42";2020-09-01;21
"43";2020-09-01;7
"44";2020-09-01;28
"45";2020-09-01;14
"46";2020-09-01;4
"47";2020-09-01;4
"48";2020-09-01;1
"49";2020-09-01;23
"50";2020-09-01;11
"51";2020-09-01;13
"52";2020-09-01;11
"53";2020-09-01;10
"54";2020-09-01;25
"55";2020-09-01;5
"56";2020-09-01;12
"57";2020-09-01;33
"58";2020-09-01;7
"59";2020-09-01;56
"60";2020-09-01;26
"61";2020-09-01;9
"62";2020-09-01;31
"63";2020-09-01;10
"64";2020-09-01;8
"65";2020-09-01;6
"66";2020-09-01;3
"67";2020-09-01;30
"68";2020-09-01;34
"69";2020-09-01;50
"70";2020-09-01;6
"71";2020-09-01;17
"72";2020-09-01;14
"73";2020-09-01;10
"74";2020-09-01;22
"75";2020-09-01;55
"76";2020-09-01;25
"77";2020-09-01;29
"78";2020-09-01;38
"79";2020-09-01;8
"80";2020-09-01;16
"81";2020-09-01;5
"82";2020-09-01;3
"83";2020-09-01;30
"84";2020-09-01;12
"85";2020-09-01;9
"86";2020-09-01;3
"87";2020-09-01;5
"88";2020-09-01;15
"89";2020-09-01;11
"90";2020-09-01;2
"91";2020-09-01;32
"92";2020-09-01;55
"93";2020-09-01;41
"94";2020-09-01;34
"95";2020-09-01;29
"971";2020-09-01;6
"972";2020-09-01;1
"973";2020-09-01;3
"974";2020-09-01;7
"976";2020-09-01;1
"01";2020-09-02;16
"02";2020-09-02;14
"03";2020-09-02;3
"04";2020-09-02;7
"05";2020-09-02;6
"06";2020-09-02;29
"07";2020-09-02;15
"08";2020-09-02;7
"09";2020-09-02;2
"10";2020-09-02;9
"11";2020-09-02;5
"12";2020-09-02;3
"13";2020-09-02;64
"14";2020-09-02;13
"15";2020-09-02;5
"16";2020-09-02;4
"17";2020-09-02;8
"18";2020-09-02;7
"19";2020-09-02;4
"21";2020-09-02;12
"22";2020-09-02;10
"23";2020-09-02;2
"24";2020-09-02;3
"25";2020-09-02;13
"26";2020-09-02;15
"27";2020-09-02;9
"28";2020-09-02;10
"29";2020-09-02;14
"2A";2020-09-02;5
"2B";2020-09-02;1
"30";2020-09-02;6
"31";2020-09-02;16
"32";2020-09-02;2
"33";2020-09-02;22
"34";2020-09-02;18
"35";2020-09-02;18
"36";2020-09-02;11
"37";2020-09-02;14
"38";2020-09-02;18
"39";2020-09-02;8
"40";2020-09-02;2
"41";2020-09-02;10
"42";2020-09-02;21
"43";2020-09-02;7
"44";2020-09-02;28
"45";2020-09-02;14
"46";2020-09-02;4
"47";2020-09-02;4
"48";2020-09-02;1
"49";2020-09-02;23
"50";2020-09-02;11
"51";2020-09-02;13
"52";2020-09-02;11
"53";2020-09-02;10
"54";2020-09-02;26
"55";2020-09-02;5
"56";2020-09-02;12
"57";2020-09-02;33
"58";2020-09-02;7
"59";2020-09-02;56
"60";2020-09-02;26
"61";2020-09-02;9
"62";2020-09-02;31
"63";2020-09-02;10
"64";2020-09-02;8
"65";2020-09-02;6
"66";2020-09-02;3
"67";2020-09-02;30
"68";2020-09-02;34
"69";2020-09-02;50
"70";2020-09-02;6
"71";2020-09-02;17
"72";2020-09-02;14
"73";2020-09-02;10
"74";2020-09-02;22
"75";2020-09-02;55
"76";2020-09-02;25
"77";2020-09-02;29
"78";2020-09-02;38
"79";2020-09-02;8
"80";2020-09-02;16
"81";2020-09-02;5
"82";2020-09-02;3
"83";2020-09-02;30
"84";2020-09-02;11
"85";2020-09-02;9
"86";2020-09-02;3
"87";2020-09-02;5
"88";2020-09-02;15
"89";2020-09-02;11
"90";2020-09-02;2
"91";2020-09-02;33
"92";2020-09-02;55
"93";2020-09-02;41
"94";2020-09-02;34
"95";2020-09-02;29
"971";2020-09-02;6
"972";2020-09-02;1
"973";2020-09-02;3
"974";2020-09-02;7
"976";2020-09-02;1
"01";2020-09-03;16
"02";2020-09-03;14
"03";2020-09-03;3
"04";2020-09-03;7
"05";2020-09-03;6
"06";2020-09-03;29
"07";2020-09-03;15
"08";2020-09-03;7
"09";2020-09-03;2
"10";2020-09-03;9
"11";2020-09-03;5
"12";2020-09-03;3
"13";2020-09-03;64
"14";2020-09-03;13
"15";2020-09-03;5
"16";2020-09-03;4
"17";2020-09-03;8
"18";2020-09-03;7
"19";2020-09-03;4
"21";2020-09-03;12
"22";2020-09-03;10
"23";2020-09-03;2
"24";2020-09-03;3
"25";2020-09-03;13
"26";2020-09-03;15
"27";2020-09-03;9
"28";2020-09-03;10
"29";2020-09-03;14
"2A";2020-09-03;5
"2B";2020-09-03;1
"30";2020-09-03;6
"31";2020-09-03;16
"32";2020-09-03;2
"33";2020-09-03;22
"34";2020-09-03;18
"35";2020-09-03;18
"36";2020-09-03;11
"37";2020-09-03;14
"38";2020-09-03;18
"39";2020-09-03;8
"40";2020-09-03;2
"41";2020-09-03;10
"42";2020-09-03;21
"43";2020-09-03;7
"44";2020-09-03;27
"45";2020-09-03;14
"46";2020-09-03;4
"47";2020-09-03;4
"48";2020-09-03;1
"49";2020-09-03;23
"50";2020-09-03;11
"51";2020-09-03;13
"52";2020-09-03;11
"53";2020-09-03;10
"54";2020-09-03;26
"55";2020-09-03;5
"56";2020-09-03;12
"57";2020-09-03;33
"58";2020-09-03;7
"59";2020-09-03;56
"60";2020-09-03;26
"61";2020-09-03;9
"62";2020-09-03;31
"63";2020-09-03;10
"64";2020-09-03;8
"65";2020-09-03;6
"66";2020-09-03;3
"67";2020-09-03;30
"68";2020-09-03;34
"69";2020-09-03;50
"70";2020-09-03;6
"71";2020-09-03;17
"72";2020-09-03;14
"73";2020-09-03;10
"74";2020-09-03;22
"75";2020-09-03;55
"76";2020-09-03;25
"77";2020-09-03;29
"78";2020-09-03;38
"79";2020-09-03;8
"80";2020-09-03;16
"81";2020-09-03;5
"82";2020-09-03;3
"83";2020-09-03;30
"84";2020-09-03;11
"85";2020-09-03;9
"86";2020-09-03;3
"87";2020-09-03;5
"88";2020-09-03;15
"89";2020-09-03;11
"90";2020-09-03;2
"91";2020-09-03;33
"92";2020-09-03;55
"93";2020-09-03;41
"94";2020-09-03;34
"95";2020-09-03;29
"971";2020-09-03;6
"972";2020-09-03;1
"973";2020-09-03;3
"974";2020-09-03;7
"976";2020-09-03;1
"01";2020-09-04;16
"02";2020-09-04;14
"03";2020-09-04;3
"04";2020-09-04;7
"05";2020-09-04;6
"06";2020-09-04;29
"07";2020-09-04;15
"08";2020-09-04;7
"09";2020-09-04;2
"10";2020-09-04;9
"11";2020-09-04;5
"12";2020-09-04;3
"13";2020-09-04;64
"14";2020-09-04;13
"15";2020-09-04;5
"16";2020-09-04;4
"17";2020-09-04;8
"18";2020-09-04;7
"19";2020-09-04;4
"21";2020-09-04;12
"22";2020-09-04;10
"23";2020-09-04;2
"24";2020-09-04;3
"25";2020-09-04;13
"26";2020-09-04;15
"27";2020-09-04;9
"28";2020-09-04;10
"29";2020-09-04;14
"2A";2020-09-04;5
"2B";2020-09-04;1
"30";2020-09-04;6
"31";2020-09-04;16
"32";2020-09-04;2
"33";2020-09-04;22
"34";2020-09-04;18
"35";2020-09-04;18
"36";2020-09-04;11
"37";2020-09-04;14
"38";2020-09-04;18
"39";2020-09-04;8
"40";2020-09-04;2
"41";2020-09-04;10
"42";2020-09-04;21
"43";2020-09-04;7
"44";2020-09-04;27
"45";2020-09-04;14
"46";2020-09-04;4
"47";2020-09-04;4
"48";2020-09-04;1
"49";2020-09-04;23
"50";2020-09-04;11
"51";2020-09-04;13
"52";2020-09-04;11
"53";2020-09-04;10
"54";2020-09-04;26
"55";2020-09-04;5
"56";2020-09-04;12
"57";2020-09-04;33
"58";2020-09-04;7
"59";2020-09-04;56
"60";2020-09-04;26
"61";2020-09-04;9
"62";2020-09-04;31
"63";2020-09-04;10
"64";2020-09-04;8
"65";2020-09-04;6
"66";2020-09-04;3
"67";2020-09-04;30
"68";2020-09-04;34
"69";2020-09-04;50
"70";2020-09-04;6
"71";2020-09-04;17
"72";2020-09-04;14
"73";2020-09-04;10
"74";2020-09-04;22
"75";2020-09-04;55
"76";2020-09-04;25
"77";2020-09-04;29
"78";2020-09-04;38
"79";2020-09-04;8
"80";2020-09-04;16
"81";2020-09-04;5
"82";2020-09-04;3
"83";2020-09-04;30
"84";2020-09-04;11
"85";2020-09-04;9
"86";2020-09-04;3
"87";2020-09-04;5
"88";2020-09-04;15
"89";2020-09-04;11
"90";2020-09-04;2
"91";2020-09-04;33
"92";2020-09-04;55
"93";2020-09-04;41
"94";2020-09-04;34
"95";2020-09-04;29
"971";2020-09-04;6
"972";2020-09-04;2
"973";2020-09-04;3
"974";2020-09-04;7
"976";2020-09-04;1
"01";2020-09-05;16
"02";2020-09-05;14
"03";2020-09-05;3
"04";2020-09-05;7
"05";2020-09-05;6
"06";2020-09-05;29
"07";2020-09-05;15
"08";2020-09-05;7
"09";2020-09-05;2
"10";2020-09-05;9
"11";2020-09-05;5
"12";2020-09-05;3
"13";2020-09-05;64
"14";2020-09-05;13
"15";2020-09-05;5
"16";2020-09-05;4
"17";2020-09-05;8
"18";2020-09-05;7
"19";2020-09-05;4
"21";2020-09-05;12
"22";2020-09-05;10
"23";2020-09-05;2
"24";2020-09-05;3
"25";2020-09-05;13
"26";2020-09-05;15
"27";2020-09-05;9
"28";2020-09-05;10
"29";2020-09-05;14
"2A";2020-09-05;5
"2B";2020-09-05;1
"30";2020-09-05;6
"31";2020-09-05;16
"32";2020-09-05;2
"33";2020-09-05;22
"34";2020-09-05;18
"35";2020-09-05;18
"36";2020-09-05;11
"37";2020-09-05;14
"38";2020-09-05;18
"39";2020-09-05;8
"40";2020-09-05;2
"41";2020-09-05;10
"42";2020-09-05;21
"43";2020-09-05;7
"44";2020-09-05;27
"45";2020-09-05;14
"46";2020-09-05;4
"47";2020-09-05;4
"48";2020-09-05;1
"49";2020-09-05;23
"50";2020-09-05;11
"51";2020-09-05;13
"52";2020-09-05;11
"53";2020-09-05;10
"54";2020-09-05;26
"55";2020-09-05;5
"56";2020-09-05;12
"57";2020-09-05;33
"58";2020-09-05;7
"59";2020-09-05;56
"60";2020-09-05;26
"61";2020-09-05;9
"62";2020-09-05;31
"63";2020-09-05;10
"64";2020-09-05;8
"65";2020-09-05;6
"66";2020-09-05;3
"67";2020-09-05;30
"68";2020-09-05;34
"69";2020-09-05;50
"70";2020-09-05;6
"71";2020-09-05;17
"72";2020-09-05;14
"73";2020-09-05;10
"74";2020-09-05;22
"75";2020-09-05;55
"76";2020-09-05;25
"77";2020-09-05;29
"78";2020-09-05;38
"79";2020-09-05;8
"80";2020-09-05;16
"81";2020-09-05;5
"82";2020-09-05;3
"83";2020-09-05;30
"84";2020-09-05;11
"85";2020-09-05;9
"86";2020-09-05;3
"87";2020-09-05;5
"88";2020-09-05;15
"89";2020-09-05;11
"90";2020-09-05;2
"91";2020-09-05;33
"92";2020-09-05;55
"93";2020-09-05;41
"94";2020-09-05;34
"95";2020-09-05;29
"971";2020-09-05;6
"972";2020-09-05;2
"973";2020-09-05;3
"974";2020-09-05;7
"976";2020-09-05;1
"01";2020-09-06;16
"02";2020-09-06;14
"03";2020-09-06;3
"04";2020-09-06;7
"05";2020-09-06;6
"06";2020-09-06;29
"07";2020-09-06;15
"08";2020-09-06;7
"09";2020-09-06;2
"10";2020-09-06;9
"11";2020-09-06;5
"12";2020-09-06;3
"13";2020-09-06;64
"14";2020-09-06;13
"15";2020-09-06;5
"16";2020-09-06;4
"17";2020-09-06;8
"18";2020-09-06;7
"19";2020-09-06;4
"21";2020-09-06;12
"22";2020-09-06;10
"23";2020-09-06;2
"24";2020-09-06;3
"25";2020-09-06;13
"26";2020-09-06;15
"27";2020-09-06;9
"28";2020-09-06;10
"29";2020-09-06;14
"2A";2020-09-06;5
"2B";2020-09-06;1
"30";2020-09-06;6
"31";2020-09-06;16
"32";2020-09-06;2
"33";2020-09-06;22
"34";2020-09-06;18
"35";2020-09-06;18
"36";2020-09-06;11
"37";2020-09-06;14
"38";2020-09-06;18
"39";2020-09-06;8
"40";2020-09-06;2
"41";2020-09-06;10
"42";2020-09-06;21
"43";2020-09-06;7
"44";2020-09-06;27
"45";2020-09-06;14
"46";2020-09-06;4
"47";2020-09-06;4
"48";2020-09-06;1
"49";2020-09-06;23
"50";2020-09-06;11
"51";2020-09-06;13
"52";2020-09-06;11
"53";2020-09-06;10
"54";2020-09-06;26
"55";2020-09-06;5
"56";2020-09-06;12
"57";2020-09-06;33
"58";2020-09-06;7
"59";2020-09-06;56
"60";2020-09-06;26
"61";2020-09-06;9
"62";2020-09-06;31
"63";2020-09-06;10
"64";2020-09-06;8
"65";2020-09-06;6
"66";2020-09-06;3
"67";2020-09-06;30
"68";2020-09-06;34
"69";2020-09-06;50
"70";2020-09-06;6
"71";2020-09-06;17
"72";2020-09-06;14
"73";2020-09-06;10
"74";2020-09-06;22
"75";2020-09-06;55
"76";2020-09-06;25
"77";2020-09-06;29
"78";2020-09-06;38
"79";2020-09-06;8
"80";2020-09-06;16
"81";2020-09-06;5
"82";2020-09-06;3
"83";2020-09-06;30
"84";2020-09-06;11
"85";2020-09-06;9
"86";2020-09-06;3
"87";2020-09-06;5
"88";2020-09-06;15
"89";2020-09-06;11
"90";2020-09-06;2
"91";2020-09-06;33
"92";2020-09-06;55
"93";2020-09-06;41
"94";2020-09-06;34
"95";2020-09-06;29
"971";2020-09-06;6
"972";2020-09-06;2
"973";2020-09-06;3
"974";2020-09-06;7
"976";2020-09-06;1
"01";2020-09-07;16
"02";2020-09-07;14
"03";2020-09-07;3
"04";2020-09-07;7
"05";2020-09-07;6
"06";2020-09-07;29
"07";2020-09-07;15
"08";2020-09-07;7
"09";2020-09-07;2
"10";2020-09-07;9
"11";2020-09-07;5
"12";2020-09-07;3
"13";2020-09-07;64
"14";2020-09-07;13
"15";2020-09-07;5
"16";2020-09-07;4
"17";2020-09-07;8
"18";2020-09-07;7
"19";2020-09-07;4
"21";2020-09-07;12
"22";2020-09-07;10
"23";2020-09-07;2
"24";2020-09-07;3
"25";2020-09-07;13
"26";2020-09-07;15
"27";2020-09-07;9
"28";2020-09-07;10
"29";2020-09-07;14
"2A";2020-09-07;5
"2B";2020-09-07;1
"30";2020-09-07;6
"31";2020-09-07;16
"32";2020-09-07;2
"33";2020-09-07;23
"34";2020-09-07;18
"35";2020-09-07;18
"36";2020-09-07;11
"37";2020-09-07;14
"38";2020-09-07;18
"39";2020-09-07;8
"40";2020-09-07;2
"41";2020-09-07;10
"42";2020-09-07;21
"43";2020-09-07;7
"44";2020-09-07;27
"45";2020-09-07;14
"46";2020-09-07;4
"47";2020-09-07;4
"48";2020-09-07;1
"49";2020-09-07;23
"50";2020-09-07;11
"51";2020-09-07;13
"52";2020-09-07;11
"53";2020-09-07;10
"54";2020-09-07;26
"55";2020-09-07;5
"56";2020-09-07;12
"57";2020-09-07;33
"58";2020-09-07;7
"59";2020-09-07;56
"60";2020-09-07;26
"61";2020-09-07;9
"62";2020-09-07;31
"63";2020-09-07;10
"64";2020-09-07;8
"65";2020-09-07;6
"66";2020-09-07;3
"67";2020-09-07;30
"68";2020-09-07;34
"69";2020-09-07;50
"70";2020-09-07;6
"71";2020-09-07;17
"72";2020-09-07;14
"73";2020-09-07;10
"74";2020-09-07;22
"75";2020-09-07;55
"76";2020-09-07;25
"77";2020-09-07;29
"78";2020-09-07;38
"79";2020-09-07;8
"80";2020-09-07;16
"81";2020-09-07;5
"82";2020-09-07;3
"83";2020-09-07;30
"84";2020-09-07;11
"85";2020-09-07;9
"86";2020-09-07;3
"87";2020-09-07;5
"88";2020-09-07;15
"89";2020-09-07;11
"90";2020-09-07;2
"91";2020-09-07;33
"92";2020-09-07;55
"93";2020-09-07;41
"94";2020-09-07;34
"95";2020-09-07;29
"971";2020-09-07;6
"972";2020-09-07;2
"973";2020-09-07;3
"974";2020-09-07;7
"976";2020-09-07;1
"01";2020-09-08;16
"02";2020-09-08;14
"03";2020-09-08;3
"04";2020-09-08;7
"05";2020-09-08;6
"06";2020-09-08;29
"07";2020-09-08;15
"08";2020-09-08;7
"09";2020-09-08;2
"10";2020-09-08;9
"11";2020-09-08;5
"12";2020-09-08;3
"13";2020-09-08;64
"14";2020-09-08;13
"15";2020-09-08;5
"16";2020-09-08;4
"17";2020-09-08;8
"18";2020-09-08;7
"19";2020-09-08;4
"21";2020-09-08;12
"22";2020-09-08;10
"23";2020-09-08;2
"24";2020-09-08;3
"25";2020-09-08;13
"26";2020-09-08;15
"27";2020-09-08;9
"28";2020-09-08;10
"29";2020-09-08;14
"2A";2020-09-08;5
"2B";2020-09-08;1
"30";2020-09-08;6
"31";2020-09-08;17
"32";2020-09-08;2
"33";2020-09-08;23
"34";2020-09-08;18
"35";2020-09-08;18
"36";2020-09-08;11
"37";2020-09-08;14
"38";2020-09-08;18
"39";2020-09-08;8
"40";2020-09-08;2
"41";2020-09-08;10
"42";2020-09-08;21
"43";2020-09-08;7
"44";2020-09-08;27
"45";2020-09-08;14
"46";2020-09-08;4
"47";2020-09-08;4
"48";2020-09-08;1
"49";2020-09-08;23
"50";2020-09-08;11
"51";2020-09-08;13
"52";2020-09-08;11
"53";2020-09-08;10
"54";2020-09-08;26
"55";2020-09-08;5
"56";2020-09-08;12
"57";2020-09-08;33
"58";2020-09-08;7
"59";2020-09-08;56
"60";2020-09-08;26
"61";2020-09-08;9
"62";2020-09-08;31
"63";2020-09-08;10
"64";2020-09-08;8
"65";2020-09-08;7
"66";2020-09-08;4
"67";2020-09-08;30
"68";2020-09-08;34
"69";2020-09-08;50
"70";2020-09-08;6
"71";2020-09-08;17
"72";2020-09-08;14
"73";2020-09-08;10
"74";2020-09-08;22
"75";2020-09-08;55
"76";2020-09-08;25
"77";2020-09-08;29
"78";2020-09-08;38
"79";2020-09-08;8
"80";2020-09-08;16
"81";2020-09-08;5
"82";2020-09-08;3
"83";2020-09-08;30
"84";2020-09-08;11
"85";2020-09-08;9
"86";2020-09-08;3
"87";2020-09-08;5
"88";2020-09-08;15
"89";2020-09-08;11
"90";2020-09-08;2
"91";2020-09-08;33
"92";2020-09-08;55
"93";2020-09-08;41
"94";2020-09-08;34
"95";2020-09-08;29
"971";2020-09-08;6
"972";2020-09-08;2
"973";2020-09-08;3
"974";2020-09-08;7
"976";2020-09-08;1
"01";2020-09-09;16
"02";2020-09-09;14
"03";2020-09-09;3
"04";2020-09-09;7
"05";2020-09-09;6
"06";2020-09-09;29
"07";2020-09-09;15
"08";2020-09-09;7
"09";2020-09-09;2
"10";2020-09-09;9
"11";2020-09-09;5
"12";2020-09-09;4
"13";2020-09-09;64
"14";2020-09-09;13
"15";2020-09-09;5
"16";2020-09-09;4
"17";2020-09-09;8
"18";2020-09-09;7
"19";2020-09-09;4
"21";2020-09-09;12
"22";2020-09-09;10
"23";2020-09-09;2
"24";2020-09-09;3
"25";2020-09-09;13
"26";2020-09-09;15
"27";2020-09-09;9
"28";2020-09-09;10
"29";2020-09-09;14
"2A";2020-09-09;5
"2B";2020-09-09;1
"30";2020-09-09;6
"31";2020-09-09;17
"32";2020-09-09;2
"33";2020-09-09;24
"34";2020-09-09;18
"35";2020-09-09;18
"36";2020-09-09;11
"37";2020-09-09;14
"38";2020-09-09;18
"39";2020-09-09;8
"40";2020-09-09;2
"41";2020-09-09;10
"42";2020-09-09;21
"43";2020-09-09;7
"44";2020-09-09;27
"45";2020-09-09;14
"46";2020-09-09;4
"47";2020-09-09;4
"48";2020-09-09;1
"49";2020-09-09;23
"50";2020-09-09;11
"51";2020-09-09;13
"52";2020-09-09;11
"53";2020-09-09;10
"54";2020-09-09;26
"55";2020-09-09;5
"56";2020-09-09;12
"57";2020-09-09;33
"58";2020-09-09;7
"59";2020-09-09;56
"60";2020-09-09;26
"61";2020-09-09;9
"62";2020-09-09;31
"63";2020-09-09;10
"64";2020-09-09;8
"65";2020-09-09;6
"66";2020-09-09;4
"67";2020-09-09;30
"68";2020-09-09;34
"69";2020-09-09;50
"70";2020-09-09;6
"71";2020-09-09;17
"72";2020-09-09;14
"73";2020-09-09;10
"74";2020-09-09;22
"75";2020-09-09;55
"76";2020-09-09;25
"77";2020-09-09;29
"78";2020-09-09;38
"79";2020-09-09;8
"80";2020-09-09;16
"81";2020-09-09;5
"82";2020-09-09;3
"83";2020-09-09;30
"84";2020-09-09;11
"85";2020-09-09;9
"86";2020-09-09;3
"87";2020-09-09;5
"88";2020-09-09;15
"89";2020-09-09;11
"90";2020-09-09;2
"91";2020-09-09;33
"92";2020-09-09;55
"93";2020-09-09;41
"94";2020-09-09;34
"95";2020-09-09;29
"971";2020-09-09;6
"972";2020-09-09;2
"973";2020-09-09;3
"974";2020-09-09;7
"976";2020-09-09;1
"01";2020-09-10;16
"02";2020-09-10;14
"03";2020-09-10;3
"04";2020-09-10;7
"05";2020-09-10;6
"06";2020-09-10;29
"07";2020-09-10;16
"08";2020-09-10;7
"09";2020-09-10;2
"10";2020-09-10;9
"11";2020-09-10;5
"12";2020-09-10;4
"13";2020-09-10;64
"14";2020-09-10;13
"15";2020-09-10;5
"16";2020-09-10;4
"17";2020-09-10;8
"18";2020-09-10;7
"19";2020-09-10;4
"21";2020-09-10;12
"22";2020-09-10;10
"23";2020-09-10;2
"24";2020-09-10;3
"25";2020-09-10;13
"26";2020-09-10;15
"27";2020-09-10;9
"28";2020-09-10;10
"29";2020-09-10;14
"2A";2020-09-10;5
"2B";2020-09-10;1
"30";2020-09-10;6
"31";2020-09-10;17
"32";2020-09-10;2
"33";2020-09-10;23
"34";2020-09-10;19
"35";2020-09-10;18
"36";2020-09-10;11
"37";2020-09-10;14
"38";2020-09-10;18
"39";2020-09-10;8
"40";2020-09-10;2
"41";2020-09-10;10
"42";2020-09-10;21
"43";2020-09-10;7
"44";2020-09-10;27
"45";2020-09-10;14
"46";2020-09-10;4
"47";2020-09-10;4
"48";2020-09-10;1
"49";2020-09-10;23
"50";2020-09-10;11
"51";2020-09-10;13
"52";2020-09-10;11
"53";2020-09-10;10
"54";2020-09-10;26
"55";2020-09-10;5
"56";2020-09-10;12
"57";2020-09-10;33
"58";2020-09-10;7
"59";2020-09-10;56
"60";2020-09-10;26
"61";2020-09-10;9
"62";2020-09-10;31
"63";2020-09-10;10
"64";2020-09-10;8
"65";2020-09-10;6
"66";2020-09-10;4
"67";2020-09-10;30
"68";2020-09-10;34
"69";2020-09-10;50
"70";2020-09-10;6
"71";2020-09-10;17
"72";2020-09-10;14
"73";2020-09-10;10
"74";2020-09-10;22
"75";2020-09-10;55
"76";2020-09-10;25
"77";2020-09-10;29
"78";2020-09-10;38
"79";2020-09-10;8
"80";2020-09-10;16
"81";2020-09-10;5
"82";2020-09-10;3
"83";2020-09-10;30
"84";2020-09-10;11
"85";2020-09-10;9
"86";2020-09-10;3
"87";2020-09-10;5
"88";2020-09-10;15
"89";2020-09-10;11
"90";2020-09-10;2
"91";2020-09-10;33
"92";2020-09-10;55
"93";2020-09-10;41
"94";2020-09-10;34
"95";2020-09-10;29
"971";2020-09-10;6
"972";2020-09-10;2
"973";2020-09-10;3
"974";2020-09-10;7
"976";2020-09-10;1
"01";2020-09-11;16
"02";2020-09-11;14
"03";2020-09-11;3
"04";2020-09-11;7
"05";2020-09-11;6
"06";2020-09-11;29
"07";2020-09-11;16
"08";2020-09-11;7
"09";2020-09-11;2
"10";2020-09-11;9
"11";2020-09-11;5
"12";2020-09-11;4
"13";2020-09-11;66
"14";2020-09-11;13
"15";2020-09-11;5
"16";2020-09-11;4
"17";2020-09-11;8
"18";2020-09-11;7
"19";2020-09-11;4
"21";2020-09-11;12
"22";2020-09-11;10
"23";2020-09-11;2
"24";2020-09-11;3
"25";2020-09-11;13
"26";2020-09-11;15
"27";2020-09-11;9
"28";2020-09-11;10
"29";2020-09-11;14
"2A";2020-09-11;5
"2B";2020-09-11;2
"30";2020-09-11;6
"31";2020-09-11;17
"32";2020-09-11;3
"33";2020-09-11;23
"34";2020-09-11;19
"35";2020-09-11;18
"36";2020-09-11;11
"37";2020-09-11;14
"38";2020-09-11;18
"39";2020-09-11;8
"40";2020-09-11;2
"41";2020-09-11;10
"42";2020-09-11;21
"43";2020-09-11;7
"44";2020-09-11;27
"45";2020-09-11;14
"46";2020-09-11;4
"47";2020-09-11;4
"48";2020-09-11;1
"49";2020-09-11;23
"50";2020-09-11;11
"51";2020-09-11;13
"52";2020-09-11;11
"53";2020-09-11;10
"54";2020-09-11;26
"55";2020-09-11;5
"56";2020-09-11;12
"57";2020-09-11;33
"58";2020-09-11;7
"59";2020-09-11;56
"60";2020-09-11;26
"61";2020-09-11;9
"62";2020-09-11;31
"63";2020-09-11;10
"64";2020-09-11;9
"65";2020-09-11;6
"66";2020-09-11;4
"67";2020-09-11;30
"68";2020-09-11;34
"69";2020-09-11;50
"70";2020-09-11;6
"71";2020-09-11;17
"72";2020-09-11;14
"73";2020-09-11;10
"74";2020-09-11;22
"75";2020-09-11;55
"76";2020-09-11;25
"77";2020-09-11;29
"78";2020-09-11;38
"79";2020-09-11;8
"80";2020-09-11;16
"81";2020-09-11;5
"82";2020-09-11;4
"83";2020-09-11;30
"84";2020-09-11;11
"85";2020-09-11;9
"86";2020-09-11;3
"87";2020-09-11;5
"88";2020-09-11;15
"89";2020-09-11;11
"90";2020-09-11;2
"91";2020-09-11;33
"92";2020-09-11;55
"93";2020-09-11;41
"94";2020-09-11;34
"95";2020-09-11;29
"971";2020-09-11;6
"972";2020-09-11;2
"973";2020-09-11;3
"974";2020-09-11;7
"976";2020-09-11;1
"01";2020-09-12;16
"02";2020-09-12;14
"03";2020-09-12;3
"04";2020-09-12;7
"05";2020-09-12;6
"06";2020-09-12;29
"07";2020-09-12;16
"08";2020-09-12;7
"09";2020-09-12;2
"10";2020-09-12;9
"11";2020-09-12;5
